Name,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder),Biovolume (P. Spheroid),Biovolume (Sphere),Calibration Factor,Calibration Image,Capture ID,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Date,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Group ID,Image Height,Image Width,Image X,Image Y,Intensity,Length,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Source Image,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Time,Timestamp,Transparency,UUID,Volume (ABD),Volume (ESD),Width
2022-09-30_AM-Sample_Raw-Lake_Test1,80.3122,82.7297,0.4680,196.2699,196.1643,195.9380,293.3028,683.5726,541.4223,0.3404,0,5357,501,604,7.5139,4.6275,1000.0000,7.6298,4.7598,1000.0000,0.1322,0.1497,0.2741,0.5254,3.6483,49.7925,0.6983,09-30-2022 14:14:27,10.1122,15.0911,10.2633,86.9448,1742.5630,9.3545,-50.0000,65.0000,0.7233,0.5803,0.0000,0.1069,31.9709,3.4177,5357,86,96,0,0,147.2851,18.5518,2,70.7773,1.0005,0.9983,0.9988,1.4214,0.0000,0.0000,0.0000,32.6322,2412583,0.0000,0,0.0000,0.0000,135355.0000,0.3053,09-30-2022 14:14:27,09-30-2022 14:14:27,0.3299,BC101AA840EB11ED8B1900301809E817,541.4223,1799.5273,10.0418
2022-09-30_AM-Sample_Raw-Lake_Test1,199.6496,199.6496,0.0610,195.8029,195.8700,195.8981,597.0293,358.3862,2122.1034,0.3404,0,5358,223,661,7.6238,4.7588,1000.0000,7.7149,4.9487,1000.0000,0.1899,0.0000,0.1212,0.1077,8.2512,135.9792,0.8048,09-30-2022 14:14:27,15.9437,42.5878,15.9437,79.2987,1742.7190,23.8801,-65.0000,30.0000,0.1490,0.8703,0.0000,0.0419,75.6821,3.1692,5358,213,141,0,0,152.7213,65.8674,1,157.7027,0.9997,1.0005,1.0001,1.1598,0.0000,0.0000,0.0000,32.7875,2412584,0.0000,0,0.0000,0.0000,316133.0000,0.5388,09-30-2022 14:14:27,09-30-2022 14:14:27,0.6256,BC101D3640EB11ED8B1900301809E817,2122.1034,40444.0762,4.5954
2022-09-30_AM-Sample_Raw-Lake_Test1,198.6983,198.6983,0.4823,202.0194,202.1218,202.2276,1274.2386,1441.0148,2106.9536,0.3404,0,5359,886,1493,7.4783,4.9757,1000.0000,7.5624,4.7210,1000.0000,-0.2547,0.2578,0.4264,0.7631,2.3452,67.4188,0.8851,09-30-2022 14:14:27,15.9057,20.7549,15.9057,78.7714,1743.0470,5.1743,15.0000,-80.0000,0.2221,0.8183,0.0000,0.1933,35.1523,6.7937,5359,82,125,0,0,111.4013,28.7638,3,83.8918,0.9995,1.0010,1.0005,1.2443,0.0000,0.0000,0.0000,44.0852,2412585,0.0000,0,0.0000,0.0000,229598.0000,0.5226,09-30-2022 14:14:27,09-30-2022 14:14:27,0.2336,BC101FD840EB11ED8B1900301809E817,2106.9536,4681.2663,11.4034
2022-09-30_AM-Sample_Raw-Lake_Test1,273.7390,343.1060,0.9243,178.0897,177.1367,176.2954,5767.9185,4644.8945,3406.9731,0.3404,0,5360,292,246,7.6870,4.7687,1000.0000,7.7622,4.8689,1000.0000,0.1002,0.8577,0.8216,0.9886,1.2171,70.3909,0.9933,09-30-2022 14:14:27,18.6691,21.6910,20.9011,98.0352,1743.4380,1.0000,-70.0000,20.0000,0.0000,1.1821,0.0000,1.0000,19.4376,19.4376,5360,106,106,0,0,135.6150,22.9770,1,77.7505,1.0054,0.9899,0.9953,1.1046,0.0000,0.0000,0.0000,35.4545,2412586,0.0000,0,0.0000,0.0000,375111.0000,0.8264,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1393,BC10227940EB11ED8B1900301809E817,3406.9731,5343.6747,20.5942
2022-09-30_AM-Sample_Raw-Lake_Test1,87.3758,92.5453,0.5324,202.1021,202.0182,201.9292,535.0032,514.0881,614.3992,0.3404,0,5361,846,1682,7.7144,4.7916,1000.0000,7.7937,4.8955,1000.0000,0.1039,0.3953,0.5204,0.7743,1.9215,42.5520,0.9195,09-30-2022 14:14:27,10.5475,12.8501,10.8551,74.4101,1743.8440,3.7714,35.0000,-60.0000,0.2913,0.7744,0.0000,0.2652,21.3186,5.6527,5361,82,81,0,0,146.1537,16.5094,1,53.9425,1.0004,0.9991,0.9996,1.2677,0.0000,0.0000,0.0000,30.3795,2412587,0.0000,0,0.0000,0.0000,144546.0000,0.5363,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1792,BC10250B40EB11ED8B1900301809E817,614.3992,1111.0105,8.6802
2022-09-30_AM-Sample_Raw-Lake_Test1,425.2403,472.9359,0.6139,192.6388,192.5383,192.2543,2837.7526,6731.5568,6596.5274,0.3404,0,5362,442,421,7.6771,4.7812,1000.0000,7.7488,4.9148,1000.0000,0.1336,0.0051,0.2287,0.8243,4.3731,90.4245,0.8745,09-30-2022 14:14:27,23.2687,28.0925,24.5390,49.2870,1744.3600,11.6526,-90.0000,10.0000,1.4261,0.4122,0.0000,0.0858,78.8697,6.7684,5362,140,113,0,0,169.8906,32.5082,3,171.2762,1.0005,0.9980,0.9985,1.8941,0.0000,0.0000,0.0000,41.2406,2412588,0.0000,0,0.0000,0.0000,708274.0000,0.2260,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1717,BC10279940EB11ED8B1900301809E817,6596.5274,11608.2761,22.6366
2022-09-30_AM-Sample_Raw-Lake_Test1,88.9956,90.8201,0.4663,199.7582,199.8109,199.8816,383.7110,2202.8889,631.5629,0.3404,0,5363,732,1163,7.7771,4.8462,1000.0000,7.8368,4.9436,1000.0000,0.0974,0.2238,0.3444,0.2837,2.9034,66.7724,0.3810,09-30-2022 14:14:27,10.6448,20.5280,10.7534,73.7941,1744.5630,6.9781,30.0000,-65.0000,0.1495,0.8699,0.0000,0.1433,28.7604,4.1215,5363,99,106,0,0,169.6607,25.0194,3,65.7639,0.9997,1.0006,1.0004,0.9849,0.0000,0.0000,0.0000,37.7815,2412589,0.0000,0,0.0000,0.0000,170509.0000,0.7308,09-30-2022 14:14:27,09-30-2022 14:14:27,0.4814,BC102A2B40EB11ED8B1900301809E817,631.5629,4529.3851,16.5094
2022-09-30_AM-Sample_Raw-Lake_Test1,100.1798,101.4046,0.8466,198.5426,198.5982,198.6484,673.7326,730.4230,754.2820,0.3404,0,5364,793,712,7.7608,5.0637,1000.0000,7.8429,5.4513,1000.0000,0.3876,0.7690,0.5865,0.9602,1.7051,41.8656,0.9200,09-30-2022 14:14:27,11.2939,12.6232,11.3628,87.4420,1745.7040,3.0263,-85.0000,15.0000,0.4420,0.6935,0.0000,0.3304,19.8796,6.5689,5364,84,81,0,0,155.6744,13.7862,1,52.8971,0.9997,1.0005,1.0003,1.2635,0.0000,0.0000,0.0000,45.7594,2412590,0.0000,0,0.0000,0.0000,173577.0000,0.7132,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1053,BC102E5A40EB11ED8B1900301809E817,754.2820,1053.1823,11.0630
2022-09-30_AM-Sample_Raw-Lake_Test1,81.3189,81.3189,0.7818,193.7826,193.9020,193.9214,548.1754,514.4623,551.6341,0.3404,0,5365,875,75,7.6489,4.7435,1000.0000,7.7185,4.8384,1000.0000,0.0949,0.6883,0.6345,0.9289,1.5760,37.9410,0.9446,09-30-2022 14:14:27,10.1754,11.3845,10.1754,56.5641,1746.2660,2.5605,-15.0000,-70.0000,0.2347,0.8099,0.0000,0.3905,16.6020,6.4839,5365,74,83,0,0,131.8385,13.4458,1,46.1717,0.9994,1.0007,1.0001,1.2169,0.0000,0.0000,0.0000,65.9952,2412591,0.0000,0,0.0000,0.0000,122478.0000,0.6717,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1062,BC1030F840EB11ED8B1900301809E817,551.6341,772.5725,9.3610
2022-09-30_AM-Sample_Raw-Lake_Test1,161.3478,162.2901,0.7725,196.4971,196.4015,196.2679,721.5232,1589.1912,1541.7301,0.3404,0,5366,807,485,7.5444,4.8010,1000.0000,7.6567,5.1807,1000.0000,0.3797,0.4909,0.2754,0.8750,3.6306,57.0456,0.7934,09-30-2022 14:14:27,14.3330,17.4266,14.3748,66.9555,1747.5470,9.2984,-15.0000,-75.0000,1.1586,0.4633,0.0000,0.1075,42.9859,4.6229,5366,93,103,0,0,152.4795,19.9134,2,95.2177,1.0005,0.9988,0.9993,1.6692,0.0000,0.0000,0.0000,44.7504,2412592,0.0000,0,0.0000,0.0000,260130.0000,0.3032,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1775,BC10338740EB11ED8B1900301809E817,1541.7301,2770.9952,14.4670
2022-09-30_AM-Sample_Raw-Lake_Test1,141.1045,153.8192,0.6311,202.3016,202.1501,202.0476,789.3627,1391.8148,1260.8842,0.3404,0,5367,705,1255,7.5679,5.0641,1000.0000,7.7057,5.6316,1000.0000,0.5675,0.3394,0.3543,0.7848,2.8228,55.8795,0.8133,09-30-2022 14:14:27,13.4037,17.0767,13.9946,68.4272,1748.1100,6.7192,-15.0000,-90.0000,0.7319,0.5774,0.0000,0.1488,35.6677,5.3083,5367,83,104,0,0,161.8955,20.5942,1,81.9521,1.0007,0.9987,0.9995,1.4666,0.0000,0.0000,0.0000,26.9573,2412593,0.0000,0,0.0000,0.0000,244786.0000,0.2369,09-30-2022 14:14:27,09-30-2022 14:14:27,0.2151,BC10360540EB11ED8B1900301809E817,1260.8842,2607.4321,13.1054
2022-09-30_AM-Sample_Raw-Lake_Test1,84.3439,86.7689,0.8772,190.9948,190.9145,190.8311,462.2120,675.5625,582.6986,0.3404,0,5368,271,252,7.6389,4.7504,1000.0000,7.7177,4.8635,1000.0000,0.1131,0.5675,0.4832,0.8921,2.0694,41.2777,0.8785,09-30-2022 14:14:27,10.3629,12.4435,10.5108,70.9357,1748.3440,4.2667,0.0000,65.0000,0.6396,0.6099,0.0000,0.2344,22.0452,5.1668,5368,78,84,0,0,125.0970,13.4458,1,54.4239,1.0004,0.9991,0.9996,1.3185,0.0000,0.0000,0.0000,47.4879,2412594,0.0000,0,0.0000,0.0000,119968.0000,0.3491,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1672,BC1038A040EB11ED8B1900301809E817,582.6986,1008.8520,10.7226
2022-09-30_AM-Sample_Raw-Lake_Test1,111.0286,114.1104,0.7271,194.3505,194.2858,194.1982,676.3439,831.3465,880.0676,0.3404,0,5369,843,177,7.7653,4.8303,1000.0000,7.8302,4.9238,1000.0000,0.0935,0.5577,0.4947,0.9038,2.0215,45.8146,0.8955,09-30-2022 14:14:27,11.8897,13.8429,12.0536,56.9412,1750.1100,4.1073,30.0000,-80.0000,0.5091,0.6627,0.0000,0.2435,24.4003,5.9408,5369,80,88,0,0,139.8796,16.1690,1,60.6821,1.0003,0.9992,0.9995,1.3245,0.0000,0.0000,0.0000,35.3078,2412595,0.0000,0,0.0000,0.0000,170793.0000,0.4881,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1411,BC103B2B40EB11ED8B1900301809E817,880.0676,1388.9385,11.0630
2022-09-30_AM-Sample_Raw-Lake_Test1,125.9663,125.9663,0.7055,195.7152,195.7079,195.6786,561.8817,1065.3744,1063.5190,0.3404,0,5370,960,263,7.6753,4.7556,1000.0000,7.7492,4.8769,1000.0000,0.1213,0.5000,0.3181,0.8352,3.1439,50.8362,0.8023,09-30-2022 14:14:27,12.6643,15.4693,12.6643,59.7150,1750.2660,7.7478,15.0000,-55.0000,0.9229,0.5200,0.0000,0.1291,35.0191,4.5199,5370,86,93,0,0,147.2958,18.2114,1,79.0779,1.0000,0.9998,0.9999,1.5555,0.0000,0.0000,0.0000,35.6578,2412596,0.0000,0,0.0000,0.0000,201206.0000,0.5525,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1813,BC103DAA40EB11ED8B1900301809E817,1063.5190,1938.2495,13.1054
2022-09-30_AM-Sample_Raw-Lake_Test1,92.3422,92.3422,0.8593,200.7832,200.9778,201.1811,975.7887,619.0700,667.5203,0.3404,0,5371,240,1576,7.6537,4.7350,1000.0000,7.7322,4.8272,1000.0000,0.0922,0.8296,0.8174,0.9814,1.2234,37.9831,0.9986,09-30-2022 14:14:27,10.8431,11.3561,10.8431,26.1261,1750.5160,1.0000,10.0000,-80.0000,0.0000,1.1557,0.0000,1.0000,10.7503,10.7503,5371,75,80,0,0,169.5385,12.4246,1,43.0013,0.9990,1.0020,1.0010,1.1321,0.0000,0.0000,0.0000,72.5370,2412597,0.0000,0,0.0000,0.0000,175981.0000,0.7689,09-30-2022 14:14:27,09-30-2022 14:14:27,0.0452,BC10402840EB11ED8B1900301809E817,667.5203,766.8118,10.0418
2022-09-30_AM-Sample_Raw-Lake_Test1,81.2182,91.9362,0.8177,191.7091,191.5054,191.4041,758.1376,615.5257,550.6097,0.3404,0,5372,474,251,7.7227,4.7887,1000.0000,7.7990,4.8999,1000.0000,0.1112,0.7372,0.7160,0.9559,1.3966,38.9552,0.9792,09-30-2022 14:14:27,10.1691,11.6682,10.8193,54.2544,1751.3290,1.8458,0.0000,-90.0000,0.1347,0.8813,0.0000,0.5418,14.8710,8.0567,5372,75,83,0,0,164.5409,13.1054,1,45.8555,1.0011,0.9984,0.9995,1.1771,0.0000,0.0000,0.0000,29.4945,2412598,0.0000,0,0.0000,0.0000,152694.0000,0.6797,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1285,BC1042B040EB11ED8B1900301809E817,550.6097,831.7738,10.3822
2022-09-30_AM-Sample_Raw-Lake_Test1,120.0818,120.0818,0.6492,193.0069,191.6860,190.3438,1351.4189,773.7246,989.8736,0.3404,0,5373,693,856,7.5842,4.8874,1000.0000,7.6773,4.8484,1000.0000,-0.0390,0.6416,0.8296,0.9100,1.2054,43.9771,1.0000,09-30-2022 14:14:27,12.3650,13.2756,12.3650,143.9593,1751.4690,1.0000,5.0000,-85.0000,0.0000,1.3209,0.0000,1.0000,11.9830,11.9830,5373,74,90,0,0,75.0749,15.8286,1,47.9321,1.0069,0.9862,0.9930,1.0899,0.0000,0.0000,0.0000,43.5469,2412599,0.0000,0,0.0000,0.0000,98273.0000,0.8824,09-30-2022 14:14:27,09-30-2022 14:14:27,0.0686,BC10453140EB11ED8B1900301809E817,989.8736,1225.0705,9.7014
2022-09-30_AM-Sample_Raw-Lake_Test1,393.3164,404.9259,0.5320,188.3461,187.9507,187.5525,2254.9161,6613.8004,5867.8219,0.3404,0,5374,865,171,7.6927,4.7574,1000.0000,7.7615,4.9111,1000.0000,0.1537,0.0000,0.2244,0.6373,4.4566,106.2508,0.6673,09-30-2022 14:14:27,22.3782,33.1228,22.7061,64.1308,1751.6250,11.9168,55.0000,-35.0000,0.7085,0.5853,0.0000,0.0839,74.1515,6.2224,5374,160,128,0,0,144.4423,43.4010,3,160.7480,1.0021,0.9958,0.9979,1.5129,0.0000,0.0000,0.0000,32.5331,2412600,0.0000,0,0.0000,0.0000,559714.0000,0.2151,09-30-2022 14:14:27,09-30-2022 14:14:27,0.3244,BC1047B640EB11ED8B1900301809E817,5867.8219,19027.4323,21.6154
2022-09-30_AM-Sample_Raw-Lake_Test1,78.6027,78.6027,0.7675,191.6962,191.5820,191.5576,432.3394,508.9390,524.2280,0.3404,0,5375,392,201,7.6265,4.7195,1000.0000,7.7033,4.8541,1000.0000,0.1345,0.6213,0.5207,0.8976,1.9204,38.2064,0.9025,09-30-2022 14:14:27,10.0040,11.4412,10.0040,59.3175,1751.7820,3.7678,80.0000,0.0000,0.4759,0.6776,0.0000,0.2654,19.8443,5.2668,5375,83,73,0,0,143.3126,13.4458,1,50.2223,1.0006,0.9993,0.9999,1.3145,0.0000,0.0000,0.0000,35.5715,2412601,0.0000,0,0.0000,0.0000,129268.0000,0.6113,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1256,BC104A3440EB11ED8B1900301809E817,524.2280,784.1802,9.7014
2022-09-30_AM-Sample_Raw-Lake_Test1,477.4081,773.2752,0.8847,188.1994,188.0312,187.7210,12560.1678,15504.3577,7846.9064,0.3404,0,5376,365,730,7.7841,4.9983,1000.0000,7.8649,5.2406,1000.0000,0.2423,0.6838,0.6515,0.9787,1.5349,114.3661,0.8775,09-30-2022 14:14:27,24.6547,35.6758,31.3778,64.1957,1751.9380,2.4065,-80.0000,45.0000,0.1409,0.8765,0.0000,0.4155,45.2442,18.8006,5376,161,147,0,0,148.6908,39.6566,2,128.0896,1.0009,0.9975,0.9984,1.1200,0.0000,0.0000,0.0000,49.4401,2412602,0.0000,0,0.0000,0.0000,691115.0000,0.7272,09-30-2022 14:14:27,09-30-2022 14:14:27,0.3089,BC104CB940EB11ED8B1900301809E817,7846.9064,23774.9816,32.5082
2022-09-30_AM-Sample_Raw-Lake_Test1,311.5257,322.0765,0.4068,198.7053,198.6010,198.4047,2110.3752,2999.1139,4136.2302,0.3404,0,5377,316,1135,7.6471,4.7354,1000.0000,7.7276,4.8956,1000.0000,0.1602,0.1402,0.3376,0.6415,2.9624,83.3554,0.8299,09-30-2022 14:14:27,19.9160,25.8515,20.2504,90.0230,1752.5320,7.1671,50.0000,-45.0000,0.4958,0.6686,0.0000,0.1395,51.6798,7.2107,5377,127,117,0,0,131.6395,34.5506,1,117.7808,1.0005,0.9985,0.9990,1.4130,0.0000,0.0000,0.0000,41.0296,2412603,0.0000,0,0.0000,0.0000,410452.0000,0.5133,09-30-2022 14:14:27,09-30-2022 14:14:27,0.2296,BC104F7E40EB11ED8B1900301809E817,4136.2302,9045.9734,14.8074
2022-09-30_AM-Sample_Raw-Lake_Test1,117.7118,117.7118,0.1878,202.0109,201.9666,201.9082,598.0434,338.0395,960.7137,0.3404,0,5378,628,1815,7.7096,4.7977,1000.0000,7.8022,5.0630,1000.0000,0.2653,0.0000,0.3986,0.3475,2.5089,64.0682,0.9896,09-30-2022 14:14:27,12.2424,19.6486,12.2424,43.5340,1752.5790,5.7066,70.0000,-5.0000,0.0511,0.9514,0.0000,0.1752,29.1607,5.1100,5378,105,65,0,0,186.2986,27.7426,1,68.5414,1.0002,0.9995,0.9997,1.0698,0.0000,0.0000,0.0000,30.4705,2412604,0.0000,0,0.0000,0.0000,239580.0000,0.8966,09-30-2022 14:14:27,09-30-2022 14:14:27,0.3769,BC10527C40EB11ED8B1900301809E817,960.7137,3971.8826,4.9358
2022-09-30_AM-Sample_Raw-Lake_Test1,151.7311,152.9838,0.6216,197.3166,196.8284,196.3550,1209.7491,1106.8059,1405.9689,0.3404,0,5379,288,1735,7.7335,4.7949,1000.0000,7.8172,5.1043,1000.0000,0.3094,0.5690,0.6072,0.8846,1.6468,50.2313,0.9667,09-30-2022 14:14:27,13.8993,15.3180,13.9565,73.0377,1753.0630,2.8190,30.0000,-80.0000,0.2199,0.8198,0.0000,0.3547,23.0459,8.1753,5379,81,95,0,0,128.8302,18.8922,1,62.4425,1.0025,0.9951,0.9976,1.2431,0.0000,0.0000,0.0000,55.4352,2412605,0.0000,0,0.0000,0.0000,207932.0000,0.7125,09-30-2022 14:14:27,09-30-2022 14:14:27,0.0926,BC1055B140EB11ED8B1900301809E817,1405.9689,1881.9359,11.7438
2022-09-30_AM-Sample_Raw-Lake_Test1,304.8573,322.0765,0.8733,202.3508,202.3485,202.3514,3358.8362,4196.9399,4004.1354,0.3404,0,5380,327,1397,7.7796,4.9193,1000.0000,7.8546,5.2301,1000.0000,0.3109,0.7456,0.6062,0.9678,1.6497,71.4380,0.9319,09-30-2022 14:14:27,19.7017,22.0693,20.2504,45.9865,1753.3290,2.8294,-20.0000,-75.0000,0.3341,0.7496,0.0000,0.3534,32.4707,11.4764,5380,105,115,0,0,167.2268,24.3386,1,87.8941,1.0000,1.0000,1.0000,1.2304,0.0000,0.0000,0.0000,45.3343,2412606,0.0000,0,0.0000,0.0000,511045.0000,0.6949,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1073,BC1058C340EB11ED8B1900301809E817,4004.1354,5628.1068,20.2538
2022-09-30_AM-Sample_Raw-Lake_Test1,124.4163,125.3461,0.5765,194.9682,195.0015,195.1051,1019.3293,797.7767,1043.9495,0.3404,0,5381,399,216,7.7144,4.8323,1000.0000,7.7878,5.0884,1000.0000,0.2562,0.5296,0.6609,0.8429,1.5132,47.3653,0.9725,09-30-2022 14:14:27,12.5862,14.4008,12.6331,100.9301,1753.6410,2.3233,-85.0000,15.0000,0.1590,0.8628,0.0000,0.4304,19.1342,8.2358,5381,92,79,0,0,131.6329,16.5094,1,54.7401,0.9998,1.0007,1.0005,1.1557,0.0000,0.0000,0.0000,47.6874,2412607,0.0000,0,0.0000,0.0000,177836.0000,0.8221,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1260,BC105BBB40EB11ED8B1900301809E817,1043.9495,1563.7218,9.0206
2022-09-30_AM-Sample_Raw-Lake_Test1,125.2428,127.7242,0.6947,201.5592,201.2826,200.8337,682.7603,1060.3011,1054.3699,0.3404,0,5382,946,1062,7.7262,4.7916,1000.0000,7.8015,4.9203,1000.0000,0.1287,0.4715,0.4118,0.8390,2.4285,50.5018,0.8183,09-30-2022 14:14:27,12.6279,15.3842,12.7524,74.7293,1754.5160,5.4456,-25.0000,80.0000,0.6851,0.5934,0.0000,0.1836,29.5409,5.4247,5382,83,93,0,0,127.4570,17.5306,1,69.9313,1.0014,0.9964,0.9978,1.3847,0.0000,0.0000,0.0000,58.4637,2412608,0.0000,0,0.0000,0.0000,173214.0000,0.4491,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1792,BC105ECA40EB11ED8B1900301809E817,1054.3699,1906.4369,12.7650
2022-09-30_AM-Sample_Raw-Lake_Test1,100.3838,100.3838,0.6614,191.9015,191.7887,191.7243,609.7243,631.8841,756.5880,0.3404,0,5383,829,108,7.6005,4.7049,1000.0000,7.6791,4.8241,1000.0000,0.1192,0.5746,0.5347,0.8863,1.8702,42.3865,0.9502,09-30-2022 14:14:27,11.3054,12.7461,11.3054,92.5435,1754.9220,3.5976,-55.0000,50.0000,0.3346,0.7493,0.0000,0.2780,21.5785,5.9981,5383,83,78,0,0,114.3187,16.1690,1,55.1531,1.0006,0.9991,0.9997,1.3012,0.0000,0.0000,0.0000,39.5020,2412609,0.0000,0,0.0000,0.0000,127694.0000,0.5073,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1130,BC1061D240EB11ED8B1900301809E817,756.5880,1084.2500,9.7014
2022-09-30_AM-Sample_Raw-Lake_Test1,101.8131,101.8131,0.9719,200.6463,200.7613,200.8559,403.1869,1872.7261,772.8036,0.3404,0,5384,598,1322,7.6801,4.7661,1000.0000,7.7524,4.8658,1000.0000,0.0997,0.1717,0.2948,0.5836,3.3925,53.8521,0.6340,09-30-2022 14:14:27,11.3856,16.4621,11.3856,101.1675,1755.7350,8.5407,50.0000,-50.0000,0.8721,0.5342,0.0000,0.1171,33.4554,3.9172,5384,97,91,0,0,135.6711,17.8710,3,74.7453,0.9994,1.0010,1.0005,1.3880,0.0000,0.0000,0.0000,47.5457,2412610,0.0000,0,0.0000,0.0000,153444.0000,0.4022,09-30-2022 14:14:27,09-30-2022 14:14:27,0.3084,BC1064E140EB11ED8B1900301809E817,772.8036,2335.9099,14.4670
2022-09-30_AM-Sample_Raw-Lake_Test1,84.9497,87.1735,0.9455,197.3202,197.2435,197.2000,488.3339,692.8749,588.9882,0.3404,0,5385,862,441,7.7695,4.8325,1000.0000,7.8391,5.0295,1000.0000,0.1970,0.6787,0.5127,0.9116,1.9505,41.6781,0.8658,09-30-2022 14:14:27,10.4001,12.4908,10.5353,58.4179,1755.8910,3.8693,-90.0000,10.0000,0.4891,0.6715,0.0000,0.2584,21.0361,5.4366,5385,86,79,0,0,155.2674,14.1266,1,52.9455,1.0004,0.9994,0.9998,1.2703,0.0000,0.0000,0.0000,28.3030,2412611,0.0000,0,0.0000,0.0000,149833.0000,0.5814,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1674,BC1067D640EB11ED8B1900301809E817,588.9882,1020.3948,11.4034
2022-09-30_AM-Sample_Raw-Lake_Test1,127.5173,127.5173,0.2529,199.7922,199.8306,199.8450,723.7634,471.1290,1083.2224,0.3404,0,5386,494,1261,7.6587,4.9496,1000.0000,7.7545,5.2173,1000.0000,0.2677,0.0125,0.4467,0.4624,2.2385,59.4080,0.9560,09-30-2022 14:14:27,12.7421,18.2398,12.7421,39.8538,1756.2500,4.8251,-75.0000,25.0000,0.0533,0.9494,0.0000,0.2073,27.7868,5.7588,5386,116,82,0,0,184.7277,26.3810,1,67.0913,0.9998,1.0003,1.0001,1.1293,0.0000,0.0000,0.0000,42.9402,2412612,0.0000,0,0.0000,0.0000,255109.0000,0.7417,09-30-2022 14:14:27,09-30-2022 14:14:27,0.3014,BC106AEE40EB11ED8B1900301809E817,1083.2224,3177.2871,6.2974
2022-09-30_AM-Sample_Raw-Lake_Test1,289.3900,464.5401,0.8085,174.2205,173.9025,173.7109,7983.1586,6777.1928,3703.3010,0.3404,0,5387,427,848,7.6587,4.9496,1000.0000,7.7545,5.2173,1000.0000,0.2677,0.7755,0.7636,0.9726,1.3096,81.8018,0.9859,09-30-2022 14:14:27,19.1954,25.3409,24.3202,80.6414,1756.2500,1.3998,15.0000,-75.0000,0.0000,1.0360,0.0000,0.7144,27.1063,19.3646,5387,116,123,0,0,146.2184,28.0830,1,92.9417,1.0018,0.9971,0.9989,1.1362,0.0000,0.0000,0.0000,42.1348,2412612,0.0000,0,0.0000,0.0000,425788.0000,0.8417,09-30-2022 14:14:27,09-30-2022 14:14:27,0.2425,BC106DFC40EB11ED8B1900301809E817,3703.3010,8520.4819,22.6366
2022-09-30_AM-Sample_Raw-Lake_Test1,88.2867,88.2867,0.5503,200.9800,200.9339,200.8747,473.0386,466.1525,624.0319,0.3404,0,5388,553,1666,7.7672,4.8411,1000.0000,7.8356,4.9260,1000.0000,0.0848,0.4812,0.4835,0.8101,2.0682,41.6088,0.9211,09-30-2022 14:14:27,10.6024,12.5097,10.6024,60.8592,1756.4690,4.2630,-75.0000,5.0000,0.4027,0.7129,0.0000,0.2346,22.2030,5.2083,5388,89,69,0,0,166.5992,15.8286,1,54.8227,1.0002,0.9995,0.9997,1.3176,0.0000,0.0000,0.0000,45.5414,2412613,0.0000,0,0.0000,0.0000,166266.0000,0.6467,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1525,BC1070F540EB11ED8B1900301809E817,624.0319,1025.0364,7.9994
2022-09-30_AM-Sample_Raw-Lake_Test1,88.5905,93.3579,0.0766,199.8492,199.9061,199.8801,231.8141,110.7995,627.2554,0.3404,0,5389,401,1359,7.7532,4.8267,1000.0000,7.8208,4.9817,1000.0000,0.1551,0.0000,0.1390,0.1339,7.1950,87.6332,0.8324,09-30-2022 14:14:27,10.6206,27.2415,10.9026,42.9209,1756.8910,20.5552,-80.0000,15.0000,0.1981,0.8346,0.0000,0.0486,49.9610,2.4306,5389,163,78,0,0,189.2527,41.6990,1,104.7831,0.9997,1.0002,0.9999,1.1957,0.0000,0.0000,0.0000,21.8984,2412614,0.0000,0,0.0000,0.0000,189442.0000,0.6392,09-30-2022 14:14:27,09-30-2022 14:14:27,0.6101,BC10740640EB11ED8B1900301809E817,627.2554,10584.9680,3.2338
